text,label
Good morning! Hope you have a great day.,safe
Dinner plans still on for tonight?,safe
Can you help me with my project tomorrow?,safe
Can you help me with my project tomorrow?,safe
Your phone bill payment was successful.,safe
Dinner plans still on for tonight?,safe
Good morning! Hope you have a great day.,safe
Your electricity bill has been paid successfully.,safe
Dinner plans still on for tonight?,safe
Happy New Year! Wishing you success and happiness.,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Movie night this Friday? Let me know!,safe
Your electricity bill has been paid successfully.,safe
Happy New Year! Wishing you success and happiness.,safe
Meet me at the coffee shop at 2 PM.,safe
Happy New Year! Wishing you success and happiness.,safe
Meet me at the coffee shop at 2 PM.,safe
Meet me at the coffee shop at 2 PM.,safe
Meet me at the coffee shop at 2 PM.,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Can you help me with my project tomorrow?,safe
Good morning! Hope you have a great day.,safe
Dinner plans still on for tonight?,safe
Your phone bill payment was successful.,safe
Happy New Year! Wishing you success and happiness.,safe
Your car service appointment is confirmed.,safe
Good morning! Hope you have a great day.,safe
Your phone bill payment was successful.,safe
Can you help me with my project tomorrow?,safe
Good morning! Hope you have a great day.,safe
Can you help me with my project tomorrow?,safe
Your car service appointment is confirmed.,safe
Your car service appointment is confirmed.,safe
Your phone bill payment was successful.,safe
Can you help me with my project tomorrow?,safe
Your car service appointment is confirmed.,safe
Can you help me with my project tomorrow?,safe
Your phone bill payment was successful.,safe
Happy New Year! Wishing you success and happiness.,safe
Good morning! Hope you have a great day.,safe
Good morning! Hope you have a great day.,safe
Your car service appointment is confirmed.,safe
Your electricity bill has been paid successfully.,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Happy New Year! Wishing you success and happiness.,safe
Movie night this Friday? Let me know!,safe
Your phone bill payment was successful.,safe
Your car service appointment is confirmed.,safe
Your electricity bill has been paid successfully.,safe
Good morning! Hope you have a great day.,safe
Good morning! Hope you have a great day.,safe
Meet me at the coffee shop at 2 PM.,safe
Your electricity bill has been paid successfully.,safe
Movie night this Friday? Let me know!,safe
Good morning! Hope you have a great day.,safe
Movie night this Friday? Let me know!,safe
Your car service appointment is confirmed.,safe
Movie night this Friday? Let me know!,safe
Movie night this Friday? Let me know!,safe
Your car service appointment is confirmed.,safe
Happy New Year! Wishing you success and happiness.,safe
Happy New Year! Wishing you success and happiness.,safe
Good morning! Hope you have a great day.,safe
Dinner plans still on for tonight?,safe
Can you help me with my project tomorrow?,safe
Movie night this Friday? Let me know!,safe
Meet me at the coffee shop at 2 PM.,safe
Your phone bill payment was successful.,safe
Can you help me with my project tomorrow?,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Your phone bill payment was successful.,safe
Can you help me with my project tomorrow?,safe
Your car service appointment is confirmed.,safe
Happy New Year! Wishing you success and happiness.,safe
Movie night this Friday? Let me know!,safe
Good morning! Hope you have a great day.,safe
Your car service appointment is confirmed.,safe
Happy New Year! Wishing you success and happiness.,safe
Movie night this Friday? Let me know!,safe
Movie night this Friday? Let me know!,safe
Dinner plans still on for tonight?,safe
Movie night this Friday? Let me know!,safe
Movie night this Friday? Let me know!,safe
Good morning! Hope you have a great day.,safe
Meet me at the coffee shop at 2 PM.,safe
Dinner plans still on for tonight?,safe
Your car service appointment is confirmed.,safe
Your phone bill payment was successful.,safe
Good morning! Hope you have a great day.,safe
Movie night this Friday? Let me know!,safe
Can you help me with my project tomorrow?,safe
Meet me at the coffee shop at 2 PM.,safe
Happy New Year! Wishing you success and happiness.,safe
Can you help me with my project tomorrow?,safe
Your car service appointment is confirmed.,safe
Can you help me with my project tomorrow?,safe
Can you help me with my project tomorrow?,safe
Movie night this Friday? Let me know!,safe
Movie night this Friday? Let me know!,safe
Your electricity bill has been paid successfully.,safe
Your car service appointment is confirmed.,safe
Can you help me with my project tomorrow?,safe
Happy New Year! Wishing you success and happiness.,safe
Movie night this Friday? Let me know!,safe
Good morning! Hope you have a great day.,safe
Your car service appointment is confirmed.,safe
Your phone bill payment was successful.,safe
Movie night this Friday? Let me know!,safe
Good morning! Hope you have a great day.,safe
Good morning! Hope you have a great day.,safe
Your electricity bill has been paid successfully.,safe
Your car service appointment is confirmed.,safe
Your electricity bill has been paid successfully.,safe
Meet me at the coffee shop at 2 PM.,safe
Can you help me with my project tomorrow?,safe
Your phone bill payment was successful.,safe
Dinner plans still on for tonight?,safe
Can you help me with my project tomorrow?,safe
Your car service appointment is confirmed.,safe
Your car service appointment is confirmed.,safe
Your electricity bill has been paid successfully.,safe
Meet me at the coffee shop at 2 PM.,safe
Your car service appointment is confirmed.,safe
Your phone bill payment was successful.,safe
Your electricity bill has been paid successfully.,safe
Your car service appointment is confirmed.,safe
Meet me at the coffee shop at 2 PM.,safe
Good morning! Hope you have a great day.,safe
Good morning! Hope you have a great day.,safe
Movie night this Friday? Let me know!,safe
Good morning! Hope you have a great day.,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Good morning! Hope you have a great day.,safe
Can you help me with my project tomorrow?,safe
Your car service appointment is confirmed.,safe
Your phone bill payment was successful.,safe
Your phone bill payment was successful.,safe
Can you help me with my project tomorrow?,safe
Meet me at the coffee shop at 2 PM.,safe
Good morning! Hope you have a great day.,safe
Movie night this Friday? Let me know!,safe
Your electricity bill has been paid successfully.,safe
Dinner plans still on for tonight?,safe
Your car service appointment is confirmed.,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Your phone bill payment was successful.,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Your electricity bill has been paid successfully.,safe
Movie night this Friday? Let me know!,safe
Your phone bill payment was successful.,safe
Your car service appointment is confirmed.,safe
Your phone bill payment was successful.,safe
Your electricity bill has been paid successfully.,safe
Can you help me with my project tomorrow?,safe
Meet me at the coffee shop at 2 PM.,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Can you help me with my project tomorrow?,safe
Can you help me with my project tomorrow?,safe
Your electricity bill has been paid successfully.,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Meet me at the coffee shop at 2 PM.,safe
Your car service appointment is confirmed.,safe
Your car service appointment is confirmed.,safe
Can you help me with my project tomorrow?,safe
Dinner plans still on for tonight?,safe
Movie night this Friday? Let me know!,safe
Your electricity bill has been paid successfully.,safe
Can you help me with my project tomorrow?,safe
Meet me at the coffee shop at 2 PM.,safe
Movie night this Friday? Let me know!,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Dinner plans still on for tonight?,safe
Movie night this Friday? Let me know!,safe
Meet me at the coffee shop at 2 PM.,safe
Meet me at the coffee shop at 2 PM.,safe
Meet me at the coffee shop at 2 PM.,safe
Happy New Year! Wishing you success and happiness.,safe
Movie night this Friday? Let me know!,safe
Meet me at the coffee shop at 2 PM.,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Can you help me with my project tomorrow?,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Meet me at the coffee shop at 2 PM.,safe
Happy New Year! Wishing you success and happiness.,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Your car service appointment is confirmed.,safe
Movie night this Friday? Let me know!,safe
Good morning! Hope you have a great day.,safe
Dinner plans still on for tonight?,safe
Your car service appointment is confirmed.,safe
Your car service appointment is confirmed.,safe
Dinner plans still on for tonight?,safe
Happy New Year! Wishing you success and happiness.,safe
Your car service appointment is confirmed.,safe
Dinner plans still on for tonight?,safe
Good morning! Hope you have a great day.,safe
Happy New Year! Wishing you success and happiness.,safe
Your car service appointment is confirmed.,safe
Your car service appointment is confirmed.,safe
Dinner plans still on for tonight?,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Meet me at the coffee shop at 2 PM.,safe
Good morning! Hope you have a great day.,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Your phone bill payment was successful.,safe
Good morning! Hope you have a great day.,safe
Meet me at the coffee shop at 2 PM.,safe
Your car service appointment is confirmed.,safe
Can you help me with my project tomorrow?,safe
Movie night this Friday? Let me know!,safe
Your car service appointment is confirmed.,safe
Your car service appointment is confirmed.,safe
Your car service appointment is confirmed.,safe
Dinner plans still on for tonight?,safe
Meet me at the coffee shop at 2 PM.,safe
Reminder: Your gym session is scheduled for 6 PM.,safe
Meet me at the coffee shop at 2 PM.,safe
Happy New Year! Wishing you success and happiness.,safe
Your phone bill payment was successful.,safe
Movie night this Friday? Let me know!,safe
Meet me at the coffee shop at 2 PM.,safe
Good morning! Hope you have a great day.,safe
Your electricity bill has been paid successfully.,safe
Can you help me with my project tomorrow?,safe
Happy New Year! Wishing you success and happiness.,safe
